0,0.0792333,0.0821046,1.95922,-0.149414,0.585233,0.258704,1.10864,0,0,0,0,0,0,0.0877,0.0740891,1.88394,-0.113647,0.560863,0.232955,1.12176,0,0,0,0,0,0,0.0852419,0.0862286,6.6305,-0.0864763,0.280958,0.145706,1.10999,0,0,0,0,0,0,0.0825548,0.082809,1.59306,-0.0908044,0.27474,0.175394,1.09786,0,0,0,0,0,0,0.0756878,0.0705315,7.41864,-0.0825875,0.303908,0.18219,1.22278,0,0,0,0,0,0,0.0751915,0.0748168,3.90831,-0.0768423,0.273333,0.173041,1.12451,0,0,0,0,0,0,0.111451,0.112803,5.04096,-0.0279813,0.345391,0.179414,1.42632,0,0,0,0,0,0,0.0689898,0.0539343,7.81725,0.0609048,0.269677,0.213849,1.7237,0,0,0,0,0,0,0.0623349,0.0522442,7.79344,0.0656508,0.519644,0.255443,1.79448,0,0,0,0,0,0,0.0960271,0.0914839,7.73983,-0.0222079,0.338485,0.182171,1.33328,0,0,0,0,0,0,0.0672545,0.0723279,3.06603,0.0336186,0.232647,0.198764,1.71411,0,0,0,0,0,0,0.0822302,0.0989733,7.82064,-0.0164293,0.317864,0.180148,1.4693,0,0,0,0,0,0,0.0532644,0.0679074,6.70186,0.0369526,0.533497,0.209456,1.73382,0,0,0,0,0,0,0.0601185,0.0628579,7.16563,0.021292,0.609083,0.290651,1.73807,0,0,0,0,0,0,0.029807,0.0423133,2.90599,0.0607207,0.323292,0.195799,1.73202,0,0,0,0,0,0,0.0565473,0.0396874,1.59818,0.0328025,0.530544,0.248183,1.64307,0,0,0,0,0,0,0.0713548,0.0694026,7.36766,0.0128093,0.559516,0.24814,1.77319,0,0,0,0,0,0,0.0628926,0.0536817,7.84413,0.0168393,0.245924,0.200776,1.70929,0,0,0,0,0,0,0.0301703,0.0302175,7.74933,0.0518665,0.338066,0.198902,1.64759,0,0,0,0,0,0,0.0375319,0.0233852,7.68421,0.0468742,0.326865,0.184718,1.60268,0,0,0,0,0,0,0.0256909,0.0341056,2.94985,0.0453396,0.397572,0.204226,1.59372,0,0,0,0,0,0,0.0273703,0.023555,7.63444,0.0460903,0.361327,0.194325,1.70763,0,0,0,0,0,0,0.0290534,0.0250829,4.64941,0.0404846,0.392837,0.209212,1.51073,0,0,0,0,0,0,0.0259559,0.0254386,7.31864,0.0398232,0.426944,0.218242,1.64884,0,0,0,0,0,0,0.0326563,0.0303805,7.19975,0.026277,0.261814,0.17723,1.70816,0,0,0,0,0,0,0.054398,0.0496107,7.81593,0.00905282,0.36499,0.202137,1.75932,0,0,0,0,0,0,0.0275691,0.0263053,1.87751,0.0325108,0.390527,0.206775,1.53623,0,0,0,0,0,0,0.0281106,0.0242542,1.78599,0.0309732,0.438128,0.216802,1.60866,0,0,0,0,0,0,0.0318884,0.0232611,4.79067,0.0281065,0.292614,0.180368,1.60487,0,0,0,0,0,0,0.0245435,0.0235742,1.63239,0.035526,0.496403,0.2322,1.68188,0,0,0,0,0,0,0.0701378,0.0685162,1.59955,0.00418042,0.533678,0.247077,1.7912,0,0,0,0,0,0,0.0284116,0.0265034,7.81504,0.0245897,0.540506,0.239003,1.54758,0,0,0,0,0,0,0.0269985,0.0222997,7.83628,0.0302862,0.363385,0.193543,1.65884,0,0,0,0,0,0,0.0258611,0.0221985,7.84527,0.0314365,0.445889,0.217721,1.62903,0,0,0,0,0,0,0.0449908,0.0486457,7.72663,0.00820062,0.371296,0.204614,1.64719,0,0,0,0,0,0,0.0235128,0.0257637,2.74153,0.0277839,0.497252,0.232093,1.66384,0,0,0,0,0,0,0.068117,0.0605838,4.44804,-0.0040372,0.424309,0.210773,1.42006,0,0,0,0,0,0,0.0123007,0.0214478,2.71438,0.0625052,0.392798,0.222627,1.58544,0,0,0,0,0,0,0.0322464,0.0295835,1.61328,-0.0151742,0.248626,0.21676,1.66809,0,0,0,0,0,0,0.0188339,0.0142751,5.41334,0.0531051,0.615163,0.235679,1.64315,0,0,0,0,0,0,0.0223154,0.00983749,4.315,0.0633453,0.495062,0.205828,1.52811,0,0,0,0,0,0,0.0285817,0.0227836,3.64798,0.0208161,0.309688,0.194373,1.5002,0,0,0,0,0,0,0.0239183,0.0233178,7.83367,0.0227166,0.436884,0.214518,1.65427,0,0,0,0,0,0,0.0232335,0.0191654,7.50864,0.0276107,0.325512,0.177499,1.51469,0,0,0,0,0,0,0.0186621,0.0215862,7.09985,0.0293377,0.455166,0.21453,1.55952,0,0,0,0,0,0,0.0136484,0.0159395,1.61646,0.0530839,0.416745,0.179955,1.67116,0,0,0,0,0,0,0.00968222,0.0153062,6.75943,0.0759259,0.389283,0.1669,1.55627,0,0,0,0,0,0,0.0207411,0.0290217,3.07434,-0.0182466,0.525861,0.193711,1.53662,0,0,0,0,0,0,0.0181323,0.0125521,7.81603,0.0437076,0.364758,0.204739,1.71636,0,0,0,0,0,0,0.0179508,0.0202693,7.82391,0.0273351,0.459216,0.21611,1.57909,0,0,0,0,0,0,0.0151594,0.014387,7.58917,0.0449756,0.605506,0.243302,1.58346,0,0,0,0,0,0,0.0260996,0.0245636,2.01734,0.0151157,0.57366,0.220874,1.50576,0,0,0,0,0,0,0.0176287,0.0103899,4.73193,-0.052231,0.349399,0.185483,1.62788,0,0,0,0,0,0,0.0174895,0.0228925,2.67816,0.0234882,0.574303,0.248853,1.72233,0,0,0,0,0,0,0.031689,0.0331145,1.62107,-0.00892153,0.313071,0.144451,1.49092,0,0,0,0,0,0,0.0177694,0.0125941,7.62942,0.0410515,0.367134,0.179956,1.69272,0,0,0,0,0,0,0.0209022,0.00989666,7.75548,0.0439758,0.350336,0.206196,1.62453,0,0,0,0,0,0,0.0201413,0.014323,6.26292,-0.0301777,0.46387,0.24985,1.59407,0,0,0,0,0,0,0.0183805,0.0209341,3.81245,0.0224668,0.456713,0.212735,1.55476,0,0,0,0,0,0,0.0153511,0.0174287,2.23046,0.0320827,0.282072,0.170238,1.70593,0,0,0,0,0,0,0.0210459,0.0148368,4.33144,0.0273477,0.56307,0.240429,1.70496,0,0,0,0,0,0,0.0331872,0.0334108,1.89044,-0.0076992,0.286715,0.146394,1.57021,0,0,0,0,0,0,0.0197894,0.0204586,1.58932,-0.0202385,0.566892,0.273912,1.6419,0,0,0,0,0,0,0.0281937,0.0191363,7.73959,-0.014481,0.567861,0.273992,1.61027,0,0,0,0,0,0,0.0194572,0.0166026,3.65386,0.0237411,0.612105,0.273217,1.68709,0,0,0,0,0,0,0.0207338,0.0157921,7.80154,0.0234011,0.430719,0.191599,1.71508,0,0,0,0,0,0,0.0333366,0.022422,4.55257,-0.0100213,0.294733,0.143305,1.68741,0,0,0,0,0,0,0.0196625,0.0242288,6.52547,0.0155556,0.522198,0.239998,1.66944,0,0,0,0,0,0,0.0172351,0.0215909,7.57711,0.0198147,0.339944,0.186521,1.68183,0,0,0,0,0,0,0.0153269,0.023312,3.76588,0.0203281,0.562335,0.211133,1.60825,0,0,0,0,0,0,0.0351043,0.0350398,1.58662,-0.00582541,0.520332,0.206061,1.50752,0,0,0,0,0,0,0.015712,0.0133137,1.57354,0.0337887,0.526931,0.210285,1.72219,0,0,0,0,0,0,0.015659,0.0248426,3.71792,0.0180135,0.56514,0.214566,1.6808,0,0,0,0,0,0,0.0112413,0.0176888,3.41576,0.0347644,0.499078,0.24732,1.70182,0,0,0,0,0,0,0.00913249,0.0146004,4.07589,-0.0517643,0.480754,0.235217,1.67748,0,0,0,0,0,0,0.0238189,0.0263696,1.97928,0.0106352,0.59375,0.222704,1.55363,0,0,0,0,0,0,0.0216445,0.0219392,2.24019,-0.0138753,0.34364,0.162639,1.65892,0,0,0,0,0,0,0.0194998,0.0148494,1.62453,0.0219489,0.429802,0.192769,1.55104,0,0,0,0,0,0,0.01832,0.0131702,7.69486,0.0250552,0.529725,0.228716,1.61246,0,0,0,0,0,0,0.0147687,0.0144839,2.49134,0.0267691,0.369921,0.211223,1.56164,0,0,0,0,0,0,0.0156794,0.0141987,7.83396,-0.024878,0.255957,0.228659,1.69065,0,0,0,0,0,0,0.00901152,0.0167795,6.37929,0.0364782,0.451843,0.243208,1.50886,0,0,0,0,0,0,0.0144029,0.0110648,1.57879,-0.0344369,0.559907,0.207057,1.71671,0,0,0,0,0,0,0.0154489,0.00978372,7.73853,0.0352062,0.319376,0.158034,1.70732,0,0,0,0,0,0,0.0147721,0.01689,6.1663,0.0212383,0.284244,0.183906,1.60292,0,0,0,0,0,0,0.0193947,0.0117099,4.32156,0.0232987,0.575657,0.234822,1.5607,0,0,0,0,0,0,0.0200666,0.0183726,7.83332,-0.0140145,0.240196,0.224033,1.58794,0,0,0,0,0,0,0.0111162,0.0126212,2.97553,0.0359483,0.486176,0.201741,1.73054,0,0,0,0,0,0,0.0144664,0.0161558,7.8442,-0.0207802,0.523606,0.193522,1.72806,0,0,0,0,0,0,0.0236111,0.0152952,7.56416,0.0132284,0.559258,0.230994,1.72696,0,0,0,0,0,0,0.0152779,0.0177775,1.59786,-0.0174405,0.545116,0.251841,1.50165,0,0,0,0,0,0,0.0163535,0.0127029,1.76737,0.022548,0.502118,0.224318,1.71387,0,0,0,0,0,0,0.0553193,0.0569443,7.80828,-0.00148484,0.580297,0.226465,1.6754,0,0,0,0,0,0,0.0178769,0.0175663,3.08892,-0.0146817,0.301149,0.216932,1.62997,0,0,0,0,0,0,0.00637466,0.014058,7.1289,0.0508588,0.463721,0.250528,1.57518,0,0,0,0,0,0,0.0147054,0.0129305,7.79209,0.023967,0.504132,0.250176,1.69553,0,0,0,0,0,0,0.0140874,0.00980516,7.60837,0.0315171,0.52849,0.257379,1.5106,0,0,0,0,0,0,0.0156599,0.0112881,4.4953,0.0244464,0.293477,0.146717,1.66463,0,0,0,0,0,0,0.0165625,0.0178206,6.59648,0.014467,0.311533,0.199173,1.62368,0,0,0,0,0,0,0.0121549,0.00685521,3.98565,-0.050458,0.462547,0.225269,1.70993,0,0,0,0,0,0,0.017983,0.0154817,2.81177,-0.0147703,0.46424,0.24932,1.67726,0,0,0,0,0,0,0.0116556,0.0072249,7.61615,0.048678,0.308699,0.14547,1.55684,0,0,0,0,0,0,0.0128954,0.013122,1.58562,0.0236201,0.456617,0.200035,1.67986,0,0,0,0,0,0,0.0156364,0.00930989,1.6147,0.0268978,0.450337,0.206314,1.60201,0,0,0,0,0,0,0.013425,0.0167957,6.05341,0.0172583,0.337635,0.202394,1.57174,0,0,0,0,0,0,0.0230909,0.0230126,3.30979,-0.00726576,0.344705,0.16453,1.56674,0,0,0,0,0,0,0.00906659,0.00748301,7.78566,0.0562953,0.274973,0.142839,1.55406,0,0,0,0,0,0,0.00947082,0.0070983,7.41127,0.0565924,0.56742,0.276454,1.60758,0,0,0,0,0,0,0.0139565,0.0161187,2.66897,0.0158239,0.505262,0.220948,1.62584,0,0,0,0,0,0,0.014617,0.0115879,7.24473,0.0210115,0.421267,0.201388,1.5431,0,0,0,0,0,0,0.0182534,0.0159376,6.83713,0.0118853,0.421783,0.200424,1.68082,0,0,0,0,0,0,0.00835244,0.0139979,2.79066,0.0289953,0.549634,0.221169,1.68587,0,0,0,0,0,0,0.00891761,0.0139452,6.39138,0.0255244,0.478321,0.209447,1.51481,0,0,0,0,0,0,0.0104398,0.0121546,7.71232,-0.0239056,0.556543,0.251406,1.70471,0,0,0,0,0,0,0.0151386,0.00952721,7.74568,0.0208536,0.321712,0.157265,1.68868,0,0,0,0,0,0,0.0184136,0.0153836,4.36571,0.0103844,0.561947,0.231832,1.68408,0,0,0,0,0,0,0.00523341,0.0105573,3.99802,-0.0517965,0.404867,0.177511,1.53079,0,0,0,0,0,0,0.0116593,0.0071874,5.50829,-0.0338962,0.249464,0.192527,1.5996,0,0,0,0,0,0,0.0107361,0.00842444,1.68751,0.0307031,0.305189,0.148568,1.54794,0,0,0,0,0,0,0.0149731,0.015569,1.69701,0.0117843,0.50406,0.218397,1.50606,0,0,0,0,0,0,0.0121062,0.0149206,6.65581,-0.0151837,0.453525,0.185599,1.71214,0,0,0,0,0,0,0.0105677,0.0139448,2.95996,-0.0186113,0.497328,0.19039,1.63984,0,0,0,0,0,0,0.0218747,0.0254673,7.83399,-0.00485482,0.346542,0.169214,1.52956,0,0,0,0,0,0,0.0122653,0.00638921,3.22849,-0.0340268,0.525769,0.244428,1.72736,0,0,0,0,0,0,0.0123884,0.0133498,7.69828,0.0146897,0.325778,0.205797,1.52696,0,0,0,0,0,0,0.0115577,0.0121405,1.58945,-0.0168888,0.539201,0.202517,1.59378,0,0,0,0,0,0,0.0135423,0.00931012,7.6778,0.0185265,0.299127,0.146155,1.55913,0,0,0,0,0,0,0.00736437,0.00885787,7.18295,0.0352004,0.388558,0.182637,1.53822,0,0,0,0,0,0,0.0115389,0.0175248,3.10471,0.0110738,0.263178,0.21224,1.51655,0,0,0,0,0,0,0.0175607,0.0163323,1.87456,-0.00736718,0.297128,0.213676,1.55782,0,0,0,0,0,0,0.0236824,0.0167266,7.43729,-0.00532045,0.307392,0.153277,1.5606,0,0,0,0,0,0,0.0132855,0.0166293,1.85921,-0.00916928,0.545917,0.25761,1.5541,0,0,0,0,0,0,0.0105063,0.0112342,2.93353,0.0168352,0.387696,0.169016,1.60879,0,0,0,0,0,0,0.0062099,0.012864,1.5765,0.0247078,0.53768,0.266875,1.71285,0,0,0,0,0,0,0.00459755,0.00981276,7.03802,0.0433636,0.602075,0.287172,1.6354,0,0,0,0,0,0,0.0164355,0.0151056,6.97771,0.00738051,0.487009,0.215697,1.71379,0,0,0,0,0,0,0.00626043,0.00870461,7.16598,0.0334738,0.541261,0.264809,1.69691,0,0,0,0,0,0,0.0232077,0.0180302,7.82819,-0.00431776,0.301643,0.151719,1.70021,0,0,0,0,0,0,0.00664357,0.00958535,2.89572,0.0280416,0.352407,0.167646,1.52971,0,0,0,0,0,0,0.00727918,0.0108797,2.71894,-0.0212794,0.314487,0.172989,1.68436,0,0,0,0,0,0,0.00608534,0.0086535,1.57853,0.0316149,0.289021,0.210321,1.71131,0,0,0,0,0,0,0.0142892,0.0108019,2.04135,-0.0106523,0.453314,0.185791,1.54719,0,0,0,0,0,0,0.0139808,0.0108133,2.46934,0.0108178,0.325801,0.204141,1.57695,0,0,0,0,0,0,0.0297802,0.0302066,7.80131,-0.00181621,0.530409,0.217803,1.62574,0,0,0,0,0,0,0.0178444,0.0147874,6.53697,-0.00615436,0.59274,0.28787,1.62431,0,0,0,0,0,0,0.0101765,0.00596256,7.64557,-0.0257788,0.278558,0.166562,1.57061,0,0,0,0,0,0,0.00883886,0.0125336,1.58716,-0.0136771,0.554114,0.251775,1.52621,0,0,0,0,0,0,0.0261045,0.024556,1.59285,-0.00233118,0.304187,0.15526,1.68461,0,0,0,0,0,0,0.0150791,0.0119195,7.76878,0.00800344,0.506063,0.205156,1.63547,0,0,0,0,0,0,0.0171565,0.0206406,7.65168,-0.00401581,0.242729,0.199582,1.70157,0,0,0,0,0,0,0.0101225,0.00839465,1.60771,0.0160421,0.272578,0.144795,1.65739,0,0,0,0,0,0,0.0050426,0.00586158,1.57265,0.0450799,0.333524,0.157747,1.54767,0,0,0,0,0,0,0.00406966,0.0123839,7.06755,-0.0261954,0.522773,0.269908,1.54122,0,0,0,0,0,0,0.00884122,0.0103709,6.70291,-0.0143475,0.33073,0.181201,1.62096,0,0,0,0,0,0,0.00770919,0.00830704,1.57801,-0.0200219,0.592764,0.23055,1.72258,0,0,0,0,0,0,0.00802661,0.00666857,6.20659,-0.0229131,0.423378,0.232585,1.59466,0,0,0,0,0,0,0.00898288,0.00781959,7.82866,0.0173265,0.465015,0.244618,1.54958,0,0,0,0,0,0,0.0127146,0.00849269,1.59645,0.0109046,0.316638,0.214912,1.72279,0,0,0,0,0,0,0.0057331,0.00621459,1.58728,0.0315084,0.594505,0.267736,1.71827,0,0,0,0,0,0,0.0079315,0.0170074,2.4631,-0.00808568,0.511823,0.199022,1.52473,0,0,0,0,0,0,0.0209219,0.0159525,1.58843,-0.00307336,0.591167,0.283788,1.51382,0,0,0,0,0,0,0.0183909,0.0179335,2.07981,-0.002929,0.303705,0.151979,1.51313,0,0,0,0,0,0,0.00438131,0.00900654,3.2619,-0.0243791,0.410741,0.206366,1.52049,0,0,0,0,0,0,0.00561075,0.00870231,2.6663,-0.0177658,0.465566,0.19484,1.6664,0,0,0,0,0,0,0.011089,0.0100724,3.0979,-0.0077512,0.236913,0.234804,1.71931,0,0,0,0,0,0,0.00855454,0.00508626,7.76508,-0.0181618,0.238184,0.204738,1.55898,0,0,0,0,0,0,0.0130345,0.0140834,1.62061,0.00403753,0.320882,0.206482,1.72252,0,0,0,0,0,0,0.00871845,0.00577244,1.69069,-0.0135348,0.274123,0.191961,1.68192,0,0,0,0,0,0,0.0139874,0.0102043,7.81055,0.00470972,0.576787,0.270905,1.68487,0,0,0,0,0,0,0.00897423,0.0101138,3.5472,0.00728599,0.494523,0.202634,1.53521,0,0,0,0,0,0,0.0107193,0.00836834,1.63309,0.00722378,0.478679,0.213486,1.5074,0,0,0,0,0,0,0.0129634,0.0101812,1.65218,-0.0043036,0.442978,0.225397,1.67904,0,0,0,0,0,0,0.0314865,0.0307291,7.38957,0.000586223,0.297496,0.166472,1.69621,0,0,0,0,0,0,0.00806685,0.00538142,5.43267,-0.0124665,0.585971,0.253439,1.52153,0,0,0,0,0,0,0.0181741,0.0231585,3.07446,0.00102264,0.351174,0.175488,1.69968,0,0,0,0,0,0,0.0117669,0.00659787,7.46598,0.00504343,0.335928,0.172205,1.58505,0,0,0,0,0,0,0.00940925,0.0109115,7.79103,0.00297118,0.486092,0.221985,1.55087,0,0,0,0,0,0,0.00427299,0.00426307,1.71195,0.0137037,0.236215,0.219352,1.6695,0,0,0,0,0,0,0.00784906,0.00702849,7.33914,-0.00349773,0.232323,0.207571,1.67532,0,0,0,0,0,1,0.04,0.04,0,0.5,0.304994,0.18188,0.231611,0.368154,0.04,0.04,0,0,1,0.04,0.04,0,0.5,0.464287,0.203569,0.242455,0.4478,0.04,0.04,0,0
0.449705,0.297826,0.447655,0.297714,0.330841,0.29133,0.284101,0.280407,0.242112,0.257221,0.232711,0.240025,0.230078,0.210749,0.231531,0.181778,0.255786,0.14587,0.292817,0.139638,0.300956,0.140083,0.432524,0.114314,0.536577,0.107668,0.546729,0.108223,0.698037,0.151475,0.710982,0.199697,0.714219,0.230979,0.701225,0.2573,0.657311,0.288266,0.636518,0.297578,0.609422,0.310742,0.594801,0.318321,0.588374,0.326354,0.586254,0.328336
